User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage,Height_cm
356,18,Male,4.807386362642154,"['Sports', 'Cooking', 'Music', 'Reading', 'Hiking', 'Travel']",Long-term Relationship,Yes,Master's Degree,Business Owner,36,Daily,146.52913633333284
357,19,Female,5.273085759854821,"['Cooking', 'Travel', 'Reading']",Friendship,No,Bachelor's Degree,Entrepreneur,59,Daily,160.72365396037495
358,25,Male,5.571340947419721,"['Cooking', 'Travel', 'Reading']",Friendship,Yes,High School,Business Owner,98,Weekly,169.8144720773531
359,23,Female,5.150213099051647,"['Music', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Student,48,Weekly,156.9784952590942
360,25,Female,4.9010192354017414,"['Music', 'Reading', 'Cooking', 'Hiking', 'Sports']",Long-term Relationship,No,High School,Teacher,68,Monthly,149.38306629504507
361,32,Female,5.636054776813026,"['Cooking', 'Travel', 'Sports', 'Reading', 'Movies', 'Music', 'Hiking']",Friendship,Yes,Bachelor's Degree,Social Media Influencer,25,Weekly,171.78694959726104
362,26,Female,6.074940640183215,"['Movies', 'Music']",Long-term Relationship,No,High School,Artist,47,Daily,185.16419071278438
363,31,Female,5.256868020962532,['Travel'],Friendship,Yes,High School,Social Media Influencer,64,Daily,160.22933727893798
364,35,Female,5.9483866566666785,"['Travel', 'Sports']",Long-term Relationship,No,Ph.D.,Entrepreneur,23,Monthly,181.30682529520035
365,35,Male,4.852049087653746,"['Cooking', 'Reading', 'Hiking', 'Movies', 'Travel']",Marriage,Maybe,Bachelor's Degree,Teacher,11,Weekly,147.89045619168618
366,29,Female,4.995185360554316,['Movies'],Long-term Relationship,No,Master's Degree,Business Owner,19,Monthly,152.25324978969556
367,32,Female,5.879703074331394,"['Movies', 'Hiking', 'Reading', 'Sports', 'Music']",Casual Dating,No,Bachelor's Degree,Social Media Influencer,17,Daily,179.21334970562089
368,26,Female,5.220768510699712,"['Reading', 'Cooking', 'Movies', 'Music', 'Hiking', 'Travel']",Friendship,No,Ph.D.,Teacher,10,Monthly,159.12902420612724
369,34,Female,5.568867346282476,"['Sports', 'Cooking', 'Music', 'Travel', 'Reading']",Long-term Relationship,Maybe,Bachelor's Degree,Social Media Influencer,44,Daily,169.73907671468987
370,18,Male,5.964180263343535,"['Reading', 'Hiking', 'Music', 'Travel', 'Movies', 'Sports', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Student,86,Monthly,181.78821442671097
371,35,Female,5.226599408239342,"['Movies', 'Travel', 'Hiking', 'Reading']",Friendship,Maybe,Master's Degree,Artist,32,Daily,159.30674996313516
372,33,Male,5.75379065493842,"['Movies', 'Travel', 'Cooking']",Marriage,Yes,Master's Degree,Entrepreneur,69,Monthly,175.37553916252307
373,21,Male,5.674439366299826,"['Reading', 'Travel']",Marriage,Yes,Ph.D.,Teacher,97,Monthly,172.95691188481868
374,23,Female,5.72445614522019,"['Movies', 'Sports', 'Reading']",Long-term Relationship,Maybe,Bachelor's Degree,Student,89,Monthly,174.48142330631137
375,20,Female,4.981679039746016,"['Reading', 'Cooking', 'Hiking']",Casual Dating,Yes,Ph.D.,Artist,58,Monthly,151.84157713145856
376,25,Male,5.876485839975889,['Travel'],Friendship,Yes,High School,Business Owner,38,Monthly,179.1152884024651
377,26,Male,5.9374790673548015,['Reading'],Friendship,Maybe,Master's Degree,Artist,99,Weekly,180.97436197297435
378,32,Female,5.356267659846884,"['Movies', 'Sports', 'Travel', 'Music']",Long-term Relationship,Maybe,Master's Degree,Engineer,97,Daily,163.259038272133
379,23,Male,5.295849431377151,"['Travel', 'Sports', 'Reading', 'Music', 'Cooking']",Casual Dating,Maybe,Ph.D.,Social Media Influencer,50,Weekly,161.41749066837556
380,22,Male,5.158546759541486,"['Music', 'Cooking', 'Sports']",Marriage,No,High School,Entrepreneur,18,Daily,157.2325052308245
381,34,Male,5.506649190736336,"['Hiking', 'Reading', 'Sports', 'Movies', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Business Owner,74,Weekly,167.84266733364353
382,31,Female,5.827281925235032,"['Movies', 'Travel', 'Hiking', 'Cooking']",Long-term Relationship,Maybe,Master's Degree,Social Media Influencer,69,Monthly,177.61555308116377
383,28,Male,6.020036731726036,"['Hiking', 'Cooking', 'Movies', 'Reading', 'Music']",Friendship,Yes,High School,Business Owner,84,Monthly,183.4907195830096
384,34,Female,5.81458908611548,"['Sports', 'Movies']",Casual Dating,Maybe,Ph.D.,Artist,22,Daily,177.22867534479983
385,32,Female,5.396885032705019,"['Movies', 'Reading', 'Travel', 'Sports', 'Cooking']",Friendship,Yes,Ph.D.,Engineer,59,Weekly,164.497055796849
386,30,Female,5.927460775076671,"['Hiking', 'Reading']",Long-term Relationship,No,High School,Artist,47,Monthly,180.66900442433695
387,23,Female,5.876620998204704,"['Reading', 'Sports', 'Music', 'Travel']",Marriage,Yes,High School,Student,51,Weekly,179.11940802527937
388,18,Male,4.907468265702903,"['Music', 'Hiking', 'Movies', 'Sports', 'Cooking', 'Reading']",Casual Dating,No,Master's Degree,Student,38,Monthly,149.5796327386245
389,33,Male,5.955841564717981,"['Reading', 'Movies', 'Sports', 'Cooking', 'Music', 'Travel']",Casual Dating,Maybe,Master's Degree,Business Owner,10,Weekly,181.53405089260406
390,23,Male,4.894704938284262,"['Reading', 'Hiking', 'Sports', 'Music', 'Cooking']",Marriage,No,Master's Degree,Student,59,Weekly,149.1906065189043
391,27,Female,5.669972936244074,"['Music', 'Travel', 'Movies', 'Hiking', 'Cooking', 'Reading']",Friendship,No,Bachelor's Degree,Social Media Influencer,64,Daily,172.82077509671936
392,33,Female,5.1557956896796835,"['Travel', 'Sports', 'Hiking', 'Music']",Long-term Relationship,Yes,Master's Degree,Teacher,63,Monthly,157.14865262143675
393,34,Male,5.5207426200503615,"['Music', 'Hiking']",Long-term Relationship,Yes,Bachelor's Degree,Social Media Influencer,29,Daily,168.27223505913503
394,19,Male,5.595356362887191,"['Sports', 'Reading', 'Music', 'Hiking', 'Travel']",Casual Dating,No,High School,Artist,8,Weekly,170.54646194080158
395,31,Male,5.057955617472578,"['Reading', 'Travel', 'Cooking', 'Sports', 'Movies']",Marriage,No,High School,Doctor,31,Monthly,154.16648722056416
396,24,Male,5.539935244269399,['Reading'],Marriage,Yes,Ph.D.,Social Media Influencer,45,Daily,168.85722624533128
397,32,Female,5.43622465467514,"['Reading', 'Sports', 'Travel']",Casual Dating,Maybe,Master's Degree,Student,11,Weekly,165.69612747449827
398,18,Male,5.147421880850754,"['Cooking', 'Reading', 'Sports', 'Movies', 'Hiking', 'Travel', 'Music']",Casual Dating,Yes,Master's Degree,Social Media Influencer,52,Daily,156.893418928331
399,28,Male,5.329771249216676,"['Music', 'Sports', 'Travel', 'Hiking', 'Reading', 'Movies']",Casual Dating,Maybe,Master's Degree,Doctor,68,Weekly,162.45142767612427
400,24,Female,6.050624406930307,"['Travel', 'Hiking', 'Music']",Casual Dating,Maybe,High School,Social Media Influencer,48,Weekly,184.42303192323575
401,29,Female,5.0223318083650454,"['Movies', 'Reading', 'Music', 'Sports', 'Hiking']",Casual Dating,Yes,High School,Artist,38,Daily,153.0806735189666
402,30,Female,5.968499704416064,"['Travel', 'Cooking', 'Reading', 'Movies']",Marriage,Maybe,Bachelor's Degree,Social Media Influencer,8,Weekly,181.91987099060162
403,34,Male,5.002235402179177,['Music'],Casual Dating,Yes,Master's Degree,Student,23,Weekly,152.46813505842132
404,30,Male,5.142763427940999,"['Hiking', 'Music', 'Reading', 'Travel']",Marriage,No,Bachelor's Degree,Engineer,76,Daily,156.75142928364164
405,33,Female,6.084591008886193,['Cooking'],Marriage,No,Master's Degree,Social Media Influencer,47,Monthly,185.45833395085117
406,29,Male,5.41650356164774,"['Reading', 'Cooking', 'Music', 'Sports', 'Hiking']",Casual Dating,Maybe,High School,Business Owner,89,Daily,165.09502855902312
407,21,Male,5.113810398832299,['Travel'],Friendship,Yes,Bachelor's Degree,Entrepreneur,42,Monthly,155.86894095640847
408,33,Male,5.225140383508275,"['Movies', 'Travel', 'Hiking']",Casual Dating,Yes,High School,Doctor,55,Daily,159.2622788893322
409,27,Female,5.101953572238962,"['Movies', 'Reading', 'Sports', 'Cooking', 'Music', 'Hiking', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Social Media Influencer,2,Weekly,155.50754488184356
410,28,Male,5.173154487049304,"['Movies', 'Travel', 'Cooking']",Marriage,Maybe,Bachelor's Degree,Business Owner,25,Weekly,157.6777487652628
411,33,Female,5.686838508259666,"['Music', 'Hiking', 'Movies', 'Reading']",Casual Dating,Yes,High School,Social Media Influencer,92,Daily,173.33483773175462
412,35,Male,6.003969467217214,"['Movies', 'Cooking', 'Hiking', 'Music', 'Travel']",Casual Dating,No,Ph.D.,Social Media Influencer,41,Daily,183.0009893607807
413,20,Female,4.900674866948732,"['Sports', 'Travel', 'Music', 'Cooking', 'Hiking', 'Movies']",Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,91,Weekly,149.37256994459736
414,29,Male,4.988495709151781,"['Hiking', 'Sports']",Marriage,No,Bachelor's Degree,Teacher,12,Daily,152.0493492149463
415,18,Male,4.892994276022338,"['Reading', 'Sports', 'Hiking', 'Travel']",Casual Dating,No,Bachelor's Degree,Doctor,31,Weekly,149.13846553316088
416,25,Male,5.767008434109128,"['Travel', 'Reading', 'Sports', 'Movies']",Casual Dating,Maybe,Master's Degree,Business Owner,88,Daily,175.77841707164623
417,18,Male,5.512904350653029,"['Hiking', 'Travel']",Casual Dating,Yes,High School,Social Media Influencer,67,Monthly,168.03332460790432
418,20,Female,6.0304019547960905,"['Reading', 'Cooking', 'Movies', 'Sports', 'Music', 'Hiking', 'Travel']",Casual Dating,Maybe,High School,Engineer,19,Weekly,183.80665158218486
419,22,Female,5.3901931893250365,['Music'],Marriage,No,Bachelor's Degree,Entrepreneur,51,Weekly,164.29308841062712
420,31,Male,5.627201836755997,"['Music', 'Reading', 'Hiking', 'Cooking', 'Sports', 'Movies', 'Travel']",Marriage,No,Master's Degree,Artist,51,Monthly,171.5171119843228
421,18,Female,5.74154266029467,"['Reading', 'Music', 'Travel', 'Cooking', 'Hiking', 'Sports', 'Movies']",Marriage,Maybe,Bachelor's Degree,Doctor,26,Monthly,175.00222028578156
422,18,Male,4.903840990361152,"['Travel', 'Cooking', 'Reading', 'Hiking', 'Music']",Long-term Relationship,Maybe,Ph.D.,Business Owner,25,Weekly,149.46907338620792
423,30,Male,5.86932210973125,"['Movies', 'Travel', 'Reading', 'Hiking', 'Sports', 'Music', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Business Owner,70,Daily,178.8969379046085
424,30,Male,4.877141147744112,"['Music', 'Cooking', 'Hiking']",Long-term Relationship,No,High School,Student,84,Monthly,148.65526218324052
425,32,Male,5.02106132447958,"['Movies', 'Music', 'Cooking', 'Hiking', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,7,Weekly,153.0419491701376
426,23,Male,5.697425284315747,['Music'],Friendship,No,Master's Degree,Doctor,21,Weekly,173.65752266594396
427,27,Female,5.963055355816916,"['Sports', 'Reading', 'Travel', 'Music', 'Movies']",Casual Dating,No,High School,Social Media Influencer,41,Weekly,181.7539272452996
428,32,Female,5.84455365325489,"['Reading', 'Music', 'Sports', 'Movies', 'Travel']",Long-term Relationship,Yes,High School,Engineer,2,Daily,178.14199535120903
429,21,Male,5.783840347755978,"['Sports', 'Music', 'Reading', 'Movies', 'Cooking', 'Hiking', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,97,Weekly,176.2914537996022
430,25,Male,4.897640422278836,"['Music', 'Travel', 'Cooking', 'Movies', 'Sports', 'Hiking', 'Reading']",Long-term Relationship,Yes,High School,Artist,82,Daily,149.28008007105893
431,27,Male,5.573322959829147,"['Cooking', 'Music', 'Travel', 'Reading', 'Movies', 'Sports', 'Hiking']",Friendship,Yes,Bachelor's Degree,Teacher,25,Weekly,169.8748838155924
432,24,Female,5.9712313913239266,"['Movies', 'Cooking']",Marriage,Yes,High School,Artist,12,Monthly,182.00313280755327
433,23,Male,5.224202653918264,"['Sports', 'Cooking', 'Reading', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Artist,48,Monthly,159.2336968914287
434,20,Female,5.336642021992896,"['Movies', 'Sports', 'Music', 'Hiking', 'Cooking']",Long-term Relationship,No,Bachelor's Degree,Doctor,21,Weekly,162.66084883034347
435,25,Male,6.063259013267587,"['Sports', 'Travel', 'Hiking', 'Cooking']",Marriage,No,High School,Entrepreneur,55,Daily,184.80813472439607
436,35,Female,5.3713299622778425,"['Cooking', 'Travel', 'Hiking']",Long-term Relationship,No,High School,Artist,40,Daily,163.71813725022864
437,30,Female,5.529612882527528,"['Sports', 'Hiking', 'Movies', 'Music', 'Travel', 'Cooking']",Casual Dating,No,Bachelor's Degree,Doctor,34,Daily,168.54260065943905
438,27,Male,5.870307747442626,"['Music', 'Movies', 'Sports', 'Cooking']",Casual Dating,Yes,Ph.D.,Artist,77,Monthly,178.92698014205126
439,32,Male,5.56838148548119,"['Cooking', 'Travel', 'Music', 'Sports']",Friendship,No,High School,Student,6,Monthly,169.72426767746668
440,31,Male,5.985359614691633,"['Movies', 'Travel', 'Hiking', 'Reading', 'Cooking', 'Music']",Long-term Relationship,Yes,Bachelor's Degree,Business Owner,30,Weekly,182.43376105580097
441,35,Male,5.8548070671875205,"['Reading', 'Cooking', 'Movies', 'Travel', 'Hiking', 'Music']",Long-term Relationship,Yes,High School,Business Owner,56,Daily,178.45451940787564
442,27,Female,5.829784745371135,"['Music', 'Sports', 'Hiking', 'Movies', 'Travel', 'Cooking']",Long-term Relationship,No,Ph.D.,Teacher,65,Daily,177.69183903891218
443,24,Female,5.601257243284415,"['Sports', 'Travel', 'Hiking', 'Cooking']",Marriage,Maybe,Master's Degree,Artist,37,Monthly,170.72632077530898
444,35,Male,5.825348580823322,"['Movies', 'Cooking']",Long-term Relationship,No,High School,Social Media Influencer,44,Monthly,177.55662474349487
445,24,Female,5.871606630120891,['Sports'],Marriage,No,Master's Degree,Business Owner,89,Daily,178.96657008608477
446,27,Male,6.008427747410113,"['Movies', 'Travel', 'Music', 'Hiking']",Marriage,Yes,High School,Artist,54,Monthly,183.13687774106023
447,35,Female,4.956751259497957,['Travel'],Casual Dating,Yes,Bachelor's Degree,Social Media Influencer,89,Daily,151.08177838949774
448,33,Male,5.104414354779417,"['Music', 'Sports', 'Movies', 'Cooking', 'Reading']",Friendship,No,Bachelor's Degree,Social Media Influencer,38,Daily,155.58254953367663
449,33,Female,5.738179236631131,"['Travel', 'Cooking', 'Movies', 'Sports']",Friendship,Maybe,Bachelor's Degree,Entrepreneur,98,Daily,174.8997031325169
450,23,Male,5.862896499613324,"['Cooking', 'Sports', 'Music', 'Travel']",Long-term Relationship,Yes,Ph.D.,Engineer,81,Daily,178.70108530821412
451,19,Female,4.858694354541918,"['Reading', 'Music', 'Cooking', 'Hiking', 'Travel', 'Sports', 'Movies']",Friendship,Maybe,Ph.D.,Artist,79,Weekly,148.09300392643766
452,18,Female,5.076509496912218,"['Travel', 'Reading', 'Sports', 'Movies']",Casual Dating,Maybe,Master's Degree,Entrepreneur,39,Weekly,154.7320094658844
453,18,Female,4.9689545959233055,"['Sports', 'Movies', 'Reading']",Casual Dating,No,Bachelor's Degree,Engineer,3,Monthly,151.45373608374234
454,29,Male,4.879531000242824,['Music'],Marriage,No,Bachelor's Degree,Business Owner,56,Daily,148.72810488740126
455,28,Female,5.432579803560374,['Sports'],Casual Dating,Maybe,High School,Artist,39,Monthly,165.5850324125202
456,29,Male,5.642158651806679,"['Cooking', 'Hiking', 'Sports', 'Travel', 'Music', 'Movies', 'Reading']",Marriage,Maybe,Ph.D.,Student,69,Monthly,171.97299570706758
457,23,Female,5.878152373160889,"['Sports', 'Cooking']",Long-term Relationship,Yes,Ph.D.,Doctor,0,Daily,179.1660843339439
458,20,Female,5.821051768380995,"['Reading', 'Music', 'Movies', 'Hiking', 'Cooking']",Long-term Relationship,Yes,High School,Engineer,36,Daily,177.42565790025273
459,23,Female,5.424539268487437,"['Cooking', 'Hiking', 'Travel', 'Sports', 'Movies', 'Reading']",Marriage,Maybe,Bachelor's Degree,Entrepreneur,52,Weekly,165.33995690349707
460,19,Male,5.732838835274594,"['Hiking', 'Sports', 'Reading', 'Travel', 'Music', 'Movies']",Long-term Relationship,No,Master's Degree,Engineer,16,Monthly,174.73692769916963
461,24,Male,5.546477303149657,"['Travel', 'Cooking', 'Sports', 'Hiking', 'Music', 'Reading', 'Movies']",Long-term Relationship,No,Ph.D.,Artist,82,Daily,169.05662820000154
462,34,Male,5.956946699549064,"['Travel', 'Reading', 'Movies', 'Music', 'Sports', 'Cooking']",Marriage,Yes,Ph.D.,Entrepreneur,7,Daily,181.5677354022555
463,33,Female,5.234862313696753,"['Hiking', 'Music', 'Cooking', 'Travel', 'Movies', 'Sports']",Long-term Relationship,Maybe,High School,Entrepreneur,89,Monthly,159.55860332147702
464,29,Female,5.150731819668575,"['Sports', 'Reading', 'Travel', 'Cooking', 'Movies', 'Music', 'Hiking']",Friendship,Maybe,High School,Engineer,44,Monthly,156.99430586349817
465,19,Male,5.858339495073263,"['Travel', 'Reading', 'Movies', 'Sports', 'Music']",Friendship,Yes,High School,Artist,11,Weekly,178.56218780983306
466,21,Male,5.971714431996626,"['Hiking', 'Movies', 'Travel', 'Cooking', 'Sports']",Casual Dating,Maybe,Bachelor's Degree,Artist,55,Weekly,182.01785588725718
467,35,Female,4.941351112698954,"['Sports', 'Reading', 'Movies', 'Travel', 'Hiking']",Friendship,Maybe,Master's Degree,Doctor,70,Monthly,150.61238191506413
468,26,Female,5.654386029601784,"['Reading', 'Sports', 'Hiking', 'Movies', 'Travel', 'Cooking', 'Music']",Casual Dating,No,Ph.D.,Teacher,79,Monthly,172.34568618226237
469,34,Male,5.714071886037004,"['Hiking', 'Movies', 'Music']",Long-term Relationship,Yes,Ph.D.,Engineer,1,Monthly,174.1649110864079
470,35,Female,5.322984522319579,"['Travel', 'Hiking', 'Sports', 'Movies', 'Music', 'Reading']",Casual Dating,Maybe,High School,Engineer,30,Weekly,162.24456824030077
471,21,Male,5.4661559596268665,"['Sports', 'Cooking', 'Reading', 'Travel', 'Music']",Long-term Relationship,Yes,Master's Degree,Business Owner,15,Monthly,166.6084336494269
472,33,Male,5.222649844514536,"['Sports', 'Travel', 'Reading']",Casual Dating,No,Master's Degree,Business Owner,1,Daily,159.18636726080305
473,29,Female,4.8748999291636155,"['Music', 'Reading']",Friendship,Yes,Master's Degree,Engineer,37,Weekly,148.586949840907
474,20,Female,4.911462817990523,"['Movies', 'Cooking', 'Music', 'Hiking', 'Reading']",Long-term Relationship,No,High School,Engineer,12,Weekly,149.70138669235112
475,29,Female,5.840746477501855,['Sports'],Long-term Relationship,Maybe,Bachelor's Degree,Artist,60,Weekly,178.02595263425656
476,28,Female,5.2949187816716625,"['Sports', 'Music', 'Movies', 'Reading']",Marriage,Maybe,High School,Doctor,90,Weekly,161.38912446535227
477,18,Female,5.822459192851687,"['Music', 'Travel']",Friendship,Maybe,Ph.D.,Doctor,77,Weekly,177.46855619811942
478,29,Female,5.414860111283044,"['Hiking', 'Sports', 'Travel', 'Music', 'Reading', 'Cooking', 'Movies']",Long-term Relationship,Yes,Master's Degree,Engineer,14,Weekly,165.0449361919072
479,19,Female,5.238033243001804,"['Travel', 'Hiking', 'Music', 'Cooking', 'Sports', 'Reading', 'Movies']",Casual Dating,No,Master's Degree,Business Owner,56,Monthly,159.655253246695
480,35,Female,5.056984588417015,"['Sports', 'Music', 'Hiking', 'Movies', 'Reading', 'Cooking']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,11,Monthly,154.1368902549506
481,29,Male,5.365452177692091,"['Cooking', 'Sports', 'Hiking']",Casual Dating,Maybe,Master's Degree,Social Media Influencer,63,Daily,163.53898237605492
482,20,Female,5.000708087088841,['Sports'],Friendship,Yes,High School,Doctor,27,Monthly,152.42158249446788
483,28,Female,6.0089302866053185,"['Music', 'Movies', 'Hiking', 'Travel']",Casual Dating,No,Master's Degree,Teacher,3,Daily,183.1521951357301
484,28,Male,5.333743555369965,"['Cooking', 'Travel', 'Music', 'Movies', 'Reading', 'Sports']",Marriage,Maybe,Bachelor's Degree,Entrepreneur,45,Daily,162.57250356767653
485,25,Male,4.878404804605666,"['Cooking', 'Movies', 'Reading', 'Sports', 'Hiking', 'Travel']",Marriage,No,Ph.D.,Entrepreneur,75,Monthly,148.6937784443807
486,32,Female,5.94495993720775,"['Movies', 'Music', 'Travel']",Casual Dating,No,Ph.D.,Business Owner,35,Monthly,181.20237888609225
487,24,Female,4.856959563519744,"['Music', 'Reading']",Friendship,Yes,Bachelor's Degree,Artist,94,Weekly,148.0401274960818
488,35,Male,5.693979760229115,"['Music', 'Sports', 'Travel', 'Reading', 'Movies', 'Hiking', 'Cooking']",Casual Dating,Yes,High School,Social Media Influencer,98,Weekly,173.55250309178342
489,33,Male,5.554938815660047,"['Travel', 'Hiking', 'Reading', 'Sports', 'Music', 'Movies', 'Cooking']",Casual Dating,Maybe,Bachelor's Degree,Doctor,30,Weekly,169.31453510131823
490,30,Female,5.250454331673748,"['Sports', 'Music', 'Travel']",Friendship,Yes,Bachelor's Degree,Teacher,56,Weekly,160.03384802941585
491,32,Female,5.66066075475548,"['Reading', 'Travel', 'Movies', 'Sports', 'Music', 'Cooking', 'Hiking']",Casual Dating,Maybe,Master's Degree,Social Media Influencer,47,Daily,172.53693980494705
492,33,Female,5.920030515983333,['Reading'],Long-term Relationship,No,High School,Engineer,89,Monthly,180.442530127172
493,34,Male,5.448385544713751,['Cooking'],Marriage,Maybe,Ph.D.,Student,3,Daily,166.0667914028751
494,18,Male,5.835959520330714,"['Cooking', 'Reading', 'Hiking', 'Sports', 'Travel', 'Movies']",Marriage,Maybe,Master's Degree,Business Owner,96,Daily,177.88004617968016
495,34,Male,5.073670132120792,"['Hiking', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Social Media Influencer,12,Daily,154.64546562704174
496,27,Male,5.3166852321531595,"['Hiking', 'Sports', 'Travel']",Marriage,No,Bachelor's Degree,Entrepreneur,92,Daily,162.0525658760283
497,30,Female,5.070365365403131,"['Hiking', 'Reading', 'Travel', 'Sports', 'Music', 'Cooking', 'Movies']",Marriage,No,High School,Social Media Influencer,65,Daily,154.54473633748742
498,33,Male,4.871726575561797,"['Music', 'Reading', 'Movies', 'Cooking', 'Sports', 'Hiking', 'Travel']",Marriage,No,Bachelor's Degree,Engineer,93,Daily,148.49022602312357
499,32,Male,5.647436260972559,"['Hiking', 'Reading', 'Movies', 'Sports']",Marriage,Maybe,High School,Business Owner,71,Monthly,172.1338572344436
500,24,Male,5.651540591506323,"['Music', 'Travel', 'Cooking', 'Sports', 'Hiking', 'Reading']",Friendship,Maybe,Ph.D.,Doctor,77,Monthly,172.25895722911272
